sap;descricao;unidade;custo_un;normas
811308;"DISJUNTOR AT;3AH5113-2;RETOFIT P/SE MTC";UN;28500.0;
811309;"TC;15KV;1200-5A;0,3B2;EPÓXI;BARRA";UN;0.01;
811320;"DISJUNTOR AT;HVTWSE405/25-12,GEC ALST.";UN;0.01;
811325;TRANSFORMADOR POTENCIAL 36KV 600VA;UN;7000.0;
811338;"RETIFICADOR/CARREGADOR BATERIAS;TCKR125";UN;0.01;
811339;"RETIFICADOR/CARREGADOR BATERIAS;CBA 1000";UN;0.01;
811340;"RETIFICADOR/CARREGADOR BATERIAS;INDUCON";UN;0.01;
811341;"RETIFICADOR/CARREGADOR BATERIAS;CBEN4";UN;0.01;
811344;TRANSFORMADOR CORREN PEDEST 2000/ 5A;UN;10000.0;
811359;TRANSFORMADOR CORREN PEDEST 2000/ 5A;UN;31000.0;
811361;TRANSFORMADOR POTEN 6900/V3- 115V;UN;2600.0;
811364;"CHAVE ATERRAMENTO RÁPIDO;145 KV;P/BL.B9";UN;2600.0;
811365;CHAVE ATERRAM 145KV;UN;40000.0;
811374;TRANSFORMADOR POTENCIAL 13800/V3- 115V/V;UN;4630.0;
811382;TRANSFORMADOR CORREN PEDEST 36KV 5-5-5A;UN;7000.0;
811384;DISJUNTOR MT VACUO 17,5KV 2000A;UN;45650.0;
811385;DISJUNTOR MT VACUO 17,5KV 2000A;UN;45650.0;
811387;"DISJUNTOR AT;3150A;3AH3166-7-1D, SIEMENS";UN;0.01;
811401;"DISJUNTOR AT;15 KV;3000A;150VCPW500";UN;0.01;
811411;DISJUNTOR AT VACUO 15KV 1250A 21,5 KA;UN;100000.0;
811414;"DISJUNTOR AT;VÁCUO;17,5KV;1250A;VAA";UN;0.01;
811416;"TRANSFORMADOR POTÊNCIA;18/25;VER 601813";UN;1200000.0;
811417;"PÓLO COMPLETO P/ DISJ.VA802017;2000A";UN;5213.42;
811418;"PÓLO COMPLETO P/ DISJ. VAA631217;1250A";UN;3058.54;
811419;DISJUNTOR MT VACUO 15,0KV 1250A;UN;30000.0;
811420;"PÓLO;COMPLETO;P/DISJUNTOR SFE,36KV,ABB";UN;17250.0;
811421;DISJUNTOR MT VACUO MAN/MOT 17,5KV 630A;UN;40000.0;
811422;TRANSFORMADOR POTENCIAL 34500- 125/115V;UN;7100.0;
811423;POLO COMP AREVA código 23457045;UN;30000.0;
811424;TRANSFORMADOR POTENCIAL 14400/V3- 120V-*;UN;7000.0;
811425;TRANSFORMADOR CORREN BARRA 2000/ 5A;UN;5000.0;
811426;TRANSFORMADOR CORREN PEDEST 2000/ 5A;UN;5000.0;
811427;TRANSFORMADOR POTENCIAL 13800/V3-;UN;3000.0;
811429;TRANSFORMADOR POTENCIAL 34500/V3-;UN;7335.0;
811431;TRANSFORMADOR CORREN BARRA 2000/5/5/5A;UN;3000.0;
811432;TRANSFORMADOR CORREN BARRA 2000/ 5A;UN;3000.0;
811433;TRANSFORMADOR CORREN BARRA 2000/ 5A;UN;3000.0;
811434;TRANSFORMADOR CORREN BARRA 1200/ 5A;UN;2000.0;
811435;TRANSFORMADOR CORREN BARRA 5A;UN;3000.0;
811436;TRANSFORMADOR CORREN BARRA 600/ 5A;UN;3000.0;
811437;POLO COMPLETO DISJ SIEMENS 3AF0143;UN;18300.0;
811438;DISJUNTOR AT VACUO 15KV 1250A 21,5 KA;UN;109000.0;
811439;TRANSFORMADOR POTENCIAL 138KV/V3 5000VA;UN;22000.0;
811440;TRANSFORMADOR CORREN BARRA 2500/600-5-5A;UN;5000.0;
811441;TRANSFORMADOR CORREN BARRA 2500/2000 5-5;UN;6000.0;
811442;TRANSFORMADOR CORREN BARRA 2000-5-5A;UN;6000.0;
811443;DISJUNTOR MT VACUO MAN/MOT 17,5KV 630A;UN;100000.0;
811444;DISJUNTOR MT VACUO MAN/MOT 17,5KV 2000A;UN;100000.0;
811445;REATOR LINHA MONOF 27MOHM 215 A;UN;5978.07;
811446;TRANSFORMADOR CORREN BARRA 20/ 5A;UN;3599.04;
811447;TRANSFORMADOR CORREN JAN 2000/5A MED/PRO;UN;64369.0;
811448;TRANSFORMADOR CORREN JAN 2000/ 5A PROT;UN;83627.26;
811449;TRANSFORMADOR CORREN JAN 2 ENROL MED/PRO;UN;95259.94;
811450;TRANSFORMADOR POTENCIAL 145 KV MED/PROT;UN;208760.0;
811451;TRANSFORMADOR POTENCIAL 17,5 KV MED/PROT;UN;19632.0;
811452;DISJUNTOR MT VACUO 17,5KV 630A 20KA;UN;50136.45;
811453;DISJUNTOR MT VACUO 17,5KV 1250A 20KA;UN;62399.4;
811454;DISJUNTOR MT VACUO 17,5KV 2500A 20KA;UN;81386.55;
811496;TRANSFORMADOR POTENCIA TRIF 145KV 15/20;UN;1000000.0;
811502;BUCHA 24,2KV 3150A TRAFO 4GV7-1158/04;UN;4000.0;
811503;BUCHA GSA 145-0A/1600/0,5 ABB 2751362EBC;UN;15000.0;
811504;DISJUNTOR MT VACUO 17,5KV 2000A 25KA;UN;90000.0;
811505;TRANSFORMADOR CORREN 36KV 600RM-5-5-5A;UN;10200.0;
811506;DISJUNTOR MT VACUO 24,0KV 1250A 25KA;UN;80000.0;
811507;DISJUNTOR MT VACUO 24,0KV 2000A 25KA;UN;80000.0;
811508;CHAVE COMANDO BANCO CAPCITOR 50KV;UN;50000.0;
811509;DISJUNTOR MT VACUO 17,5KV 2000A 31,5KA;UN;60000.0;
811510;DISJUNTOR MT GAS SF6 17,5KV 1250A 25KA;UN;60000.0;
811511;DISJUNTOR MT VACUO 17,5KV 1250A 25KA ABB;UN;80000.0;
811512;TRANSFORMADOR POTENCIAL III 36,2KV 400VA;UN;12000.0;
811514;TRANSFORMADOR CORRENTE 17,5 KV;UN;10000.0;
811515;DISJUNTOR MT GAS SF6 MOT 15KV 1250A 25KA;UN;52280.0;
811516;TRANSFORMADOR CORRENTE 17,5KV 600-5A BAR;UN;10000.0;
811517;DISJUNTOR MT VACUO 13,8KV 2500A 25KA SCH;UN;60000.0;
811518;BUCHA ISOLADORA 145KV 800A 650KV 2550MM;UN;8000.0;
811519;BUCHA 15KV 3150A TRANSF SIEMENS TLPN7752;UN;2500.0;
811520;DISJUNTOR MT VACUO 15KV 1250A 18KA;UN;65000.0;
811521;RELE REGUL TENSAO COMUTADOR 0-160V 0-10A;UN;5200.0;
811522;TRANSFORMADOR CORREN PEDEST 10/5A;UN;2106.0;
811523;TRANSFORMADOR CORREN EPOXI 36KV 2000/5A;UN;6200.0;
811524;TRANSFORMADOR CORR BARRA 15KV 40-5A C/PR;UN;15700.0;
811525;"TRANSFORMADOR POTENCIAL 36,2KV;1000VA";UN;7000.0;
811526;"TC;15KV;600-5A;0,6C50/10B100;EPOXI;BARRA";UN;3800.0;
811527;"TC;15KV;2000-5A;0,6C50/10B100;EPOXI;BAR";UN;4200.0;
811528;CHAVE COMANDO BANCO CAPCITOR 15 KV;UN;23000.0;
811529;BUCHA ISOLADORA 52KV 800A P/TRANSFOR WEG;UN;1300.0;
811530;BUCHA ISOLADORA 15KV 3150A P/TRANSF WEG;UN;1300.0;
811531;POLO MONOPOLAR DISJ SIEMENS 3AP1-DT;UN;0.01;
811532;DISJUNTOR MT SOP/MG MAN/MOT 15KV 2500A;UN;180000.0;
811533;DISJUNTOR MT SOPRO MAG 13,8KV 1200A 25KA;UN;60000.0;
811534;CAMARA P/DISJ SF6 145KV SIEMENS-3AP1 DT;UN;118200.0;
811535;TRANSFORMADOR CORRENTE EPOXI 15KV 2000A;UN;12000.0;
811536;DISJUNTOR MT VACUO 17,5KV 1250A 25KA RET;UN;85000.0;
811537;TRANSFORMADOR CORR EPOXI 15KV 300/600-5A;UN;2500.0;
811538;TRANSFORMADOR POTEN 13800/V3-115/115/V3;UN;2800.0;
811542;COMPUTADOR INDUSTRIAL P/SUBESTACAO 8GB;UN;50000.0;
811543;COMPUTADOR INDUSTRIAL CAP P/SUBESTACAO;UN;50000.0;
811553;RELE PROT ABB RET 670;UN;42000.0;
811554;SOFTWARE ALSTOM GRID E-TERRA;UN;70000.0;
811556;"SECCIONADOR;TRIPOLAR;15KV;31,5KA;P/SE'S";UN;0.01;
811557;DISJUNTOR MT VACUO 2000A 25KA - EATON;UN;50000.0;
811558;RELE DIFER ABB REB500;UN;40000.0;
811559;DISJUNTOR AT SF6 145KV TOSHIBA GSPK-145;UN;0.01;
811565;CHAVE SECCIONADORA SF6 3P 138KV 2000A;UN;0.01;
811566;TRANSFORMADOR CORRENTE 145KV 1500A OLEO;UN;26000.0;
811567;TRANSFORMADOR CORRENTE 145KV 600A OLEO;UN;26000.0;
811569;TRANSFORMADOR CORRENTE 17,5KV 10-20/5A;UN;0.01;
811570;SOFTWARE SIEMENS RE6MD9003-0AA00-8AA0;UN;5200.0;
811571;SOFTWARE SIEMENS 6MD5500-3BP02-0BA0;UN;11000.0;
811572;SOFTWARE SIEMENS 6AV6381-2AB07-0AX4;UN;12000.0;
811573;MEDIDOR REGIST 13,8/25KV KRON MULT-K NG;UN;4000.0;
811574;MEDIDOR REGISTRADOR SCHNEIDER-ION 7350;UN;8000.0;
811575;RELE DIFER ABB REB670;UN;70000.0;
811576;SWITCH ABB SR3S4T4SNZEPL2X02;UN;9100.0;
811577;TRANSCEPTOR ABB M-FAST SFP-MM/LC;UN;1000.0;
811578;TRANSFORMADOR CORR JAN 0,6KV  300/600-5A;UN;1500.0;
811579;TRANSFORMADOR CORR JAN 0,6KV 300/600-5A;UN;1500.0;
811597;TRANSFORMADOR CORRENTE BARRA 1200/5A;UN;0.01;
811599;TRANSFORMADOR CORRENTE BARRA 600/5A;UN;0.01;
811601;TRANSFORMADOR CORREN 145KV 1200/2000-5A;UN;0.01;
811624;MACACO HIDRAULICO P/DISJUNTOR FB1E;UN;450000.0;
811625;TRANSFORMADOR CORR BARRA 36,2KV 600/5A;UN;6000.0;
811626;COMPUTADOR INDUSTRIAL P/SUBESTACAO 16GB;UN;50000.0;
811636;TRANSFORMADOR CORREN BARRA 600/5A;UN;7000.0;
811638;TC 34,5KV 2000-5 BALTEAU-SCD-36;UN;20000.0;
811639;TRANSFORMADOR POT 15 KV 120/60:1 0,6P75;UN;10000.0;
812001;"TRANSFORMADOR POTENCIAL IND.;15KV;EPOXI";UN;600.0;
812002;TRANSFORMADOR POTEN 13800- 115V;UN;600.0;
812008;TRANSFORMADOR TENS AUX 2KVA 13,8KV-120V;UN;2500.0;
812009;PAINEL P/SISTEMA MEDICAO;UN;8000.0;
813001;RELE DIFERENCIAL PERCENTUAL;UN;0.01;
813003;RELE TEMPO ELETRONICO;UN;0.01;
813004;MEDIDOR ENERGIA REATIVA;UN;0.01;
813005;"MEDIDOR ENER ATIVA;POLIFA;2,5A";UN;0.01;
813006;AMPERIMETRO DIGITAL ESC.0-400;UN;0.01;
813007;AMPERIMETRO DIGITAL ESC.0-1600;UN;0.01;
813008;AMPERIMETRO DIGITAL ESC.0-1200;UN;0.01;
813009;AMPERIMETRO DIGITAL ESC.0-600A;UN;0.01;
813013;RELE DIRECION.TERRA TIPO CKPG;UN;0.01;
813014;"RELÉ DIRECIONAL FASE; TIPO CHPV";UN;0.01;
813016;RELE DIRECIONAL 50HZ ESC.1-4 A;UN;0.01;
813022;RELE AUXILIAR WHSE 172677;UN;0.01;
813023;RELE SOBRETENSAP P/ PAINEL;UN;0.01;
813024;RELE PILOT,WHSE PMD 290B110A;UN;0.01;
813039;"TP;13800-120 V; P/ESTR. RELIGADOR KFME";UN;0.0;
813040;"RELÉ AUXILIAR RAPIDO;4MS;250VCC";UN;0.0;
813041;RELE PROT DIST DIGITAL TRIF 115V 5A;UN;19500.0;
813042;RELE RELIGAM DIGITAL 0,1-20,0S;UN;4000.0;
813043;"RELÉ SOBRETENSÃO; ALSTOM KVFG122";UN;0.01;
813045;"RELÉ MULT;DIGITAL;2ª LIN TRAFO;KCGG130";UN;0.01;
813048;"RELÉ DE FREQUÊNCIA;ERAC;MFVU21";UN;0.01;
813049;"RELÉ DE BLOQUEIO;ERAC;MVAJ26";UN;0.01;
813050;"RELÉ DE SUBTENSÃO;ERAC;MVTD11";UN;0.01;
813051;"RELÉ DE SOBRETENSÃO;BCAP;MVTD12";UN;0.01;
813053;"RELÉ MULT.;DIGIT.; ALIMENTADOR;7SJ5315";UN;0.01;
813055;"RELÉ MULT.;DIGIT.;ALIMENTADOR;7SJ511-5A";UN;0.01;
813056;"RELÉ DE SOBRETENSÃO;BCAP;MVTD13";UN;0.01;
813058;"RELÉ MULT.;DIGIT.;ALIMIMENTADOR;REF541";UN;0.01;
813059;"RELÉ MULT.;DIGIT.;ALIMENTADOR;SPAA341";UN;0.01;
813061;"RELÉ RELIG.;DIGIT.;ALIMENTADOR;KVTR1000";UN;0.01;
813062;"MEDIDOR GRANDEZAS ELÉT.;DIGITAL;KMPC1300";UN;0.01;
813064;"RELÉ DETENSÃO;MULT;DIGITAL;BCAP;SPAU130C";UN;0.01;
813065;"RELÉ MULT.;DIGIT.;LT DE 138KV;KCGG142";UN;0.01;
813068;"RELÉ MULTIFUNÇÃO;DIGITAL;TRAFO;SPAD346C2";UN;0.01;
813069;"RELÉ MULTIFUNÇÃO;DIGITAL;TSL;SR735";UN;0.01;
813074;"RELÉ MULTIFUNÇÃO;DIGITAL;RELIGADOR;PK341";UN;0.01;
813076;"RELÉ MULT;DIGITAL;BCAP;SEPAM C06";UN;0.01;
813078;"RELÉ MULT.;DIGITAL;ALIMENTADOR;SEPAM S02";UN;0.01;
813085;PAINEL BASTIDOR UTR/BR;UN;0.0;
813091;"RELÉ DIFERENCIAL;WHSE,HU,290B346A21A";UN;0.01;
813092;"RELÉ DIRECIONAL SOBRECORRENTE;WHSE,IRD-9";UN;0.01;
813093;"RELÉ DISTÂNCIA;WHSE,KD-4,292B335A09";UN;0.01;
813094;"MEDIDOR GRANDEZAS ESCALARES;DIGITAL;ELO";UN;0.01;
813095;"RELÉ RELIGADOR;VAR(E) 200,ENGRO;BFB 5 CC";UN;0.01;
813096;"RELÉ RELIGADOR;12 SLR 11A1A, GE; F.79";UN;0.01;
813097;"RELÉ SUBTENSÃO;TTB-7013,DAOU; F.27CC";UN;0.01;
813098;"RELÉ MULTIF. DIGITAL;ALIMENTADOR;7SJ631";UN;0.01;
813099;"RELÉ MULTIF.;DIGITAL;DISJ.JUNÇÃO;7SJ632";UN;0.01;
813103;"RELÉ MULT.;DIGITAL;ALIMENTADOR;7SJ611-5";UN;0.01;
813106;"RELÉ MULTIF.;DIGITAL;RELIGADOR;KAVR100";UN;0.01;
813109;"RELÉ MULT;DIGITAL;BARRA 13,8kV;KCGG122";UN;0.01;
813123;"RELÉ DISTÂNCIA;ELETROM.;KD10-719B195A22";UN;0.01;
813124;"RELÉ DISTÂNCIA;ELETROM.;KD11-719B196A11";UN;0.01;
813125;"UNIDADE COM. REM. MULT.;UCRM;ELO 515.F";UN;0.01;
813126;"RELÉ DISTÂNCIA;ESTÁTICO;RAZOA;ABB";UN;0.01;
813140;"RELÉ MULTIFUNÇÃO;7SJ611, SIEMENS";UN;8600.0;
813141;"RELE PROTECAO MULTIF.; P442311B1M0300J";UN;20900.0;
813159;CONTROLADOR DIGITAL ARTECHE M-2001C;UN;17000.0;
813168;RELE PROT MULT 125VCC GE SUPPLY;UN;10000.0;
813169;UNIDADE CONTROLE SCHNEIDER 9100;UN;70000.0;
813170;UNIDADE AQUISICAO CONTROLE SCHNEIDER;UN;85000.0;
813171;RELE PROT SCHNEIDER SEPAM 1000 PLUS180;UN;1800.0;
813174;RELE MULTIF SIEMENS 7SJ6325-5EB33-3FC1;UN;20000.0;
813175;RELE PROT DIG ALIM 50-51A,B,... INGETEAM;UN;30000.0;
813176;RELE PROT DIG TRANSF F.87T/87LN INGETEAM;UN;17000.0;
813177;RELE PROT DIG LINHA 50-50N/.... INGETEAM;UN;30000.0;
813178;RELE PROT DIG TRANSF F.51H/51G/ INGETEAM;UN;30000.0;
813179;UNIDADE CONTROLE SERV AUX INGETEAM-TCP M;UN;20000.0;
813180;UNIDADE P/SDCD COMUNICACAO INGETEAM-IC3;UN;30000.0;
813181;FONTE AUX P/RELE RAZOA ABB-RXTUG 22H;UN;4500.0;
813182;RELE MULTIF SIEMENS-7SJ6255-5EB92-1FE0;UN;25000.0;
813183;MEMORIA 4GB FLASH INGETEAM REF IC6361;UN;650.0;
813185;CHAVE SECCION 3P 15KV 630A AL-15602-S;UN;10600.0;
813186;RELE SIEMENS-7SJ6325-5EB92-3FA0-Z/EE;UN;35000.0;
813187;RELE SIEMENS-7SJ6455-5EB92-3FE4-Z/EE+L0S;UN;20000.0;
813188;RELE SIEMENS-7SJ6325-5EB33-3FA1-Z/EE;UN;16500.0;
813189;RELE SIEMENS-7SJ6355-5EB92-3FA0-Z/EE;UN;40000.0;
813190;RELE SIEMENS-7SJ6455-5EB92-3FE4-Z/EE;UN;40000.0;
813191;RELE SIEMENS 7SJ6125-5EB32-1FA0;UN;9114.0;
813192;RELE SIEMENS 7SJ6245-5EB32-1FG1;UN;11868.0;
813193;RELE SIEMENS-7SJ6105-5EB92-3FA0-Z/FF;UN;38000.0;
814002;RELE SOBRECARGA ELETRONICA;UN;0.01;
814003;RELE AUXILIAR WESTINGHOUSE MG6 EST. 134;UN;0.01;
814004;RELE TENSAO SOBRETENSAO;UN;0.01;
814005;RELE TENSAO SOBRETENSAO;UN;0.01;
814006;RELE AUX PAINEL 1NA+1NF;UN;0.01;
814007;RELE CORRENTE SOBRECORRENTE;UN;0.01;
814008;RELE TENSAO SUBTENSAO INSTANT;UN;0.01;
814009;RELE CONJUNTO RELE/CHAVES/TRAFOS;UN;0.01;
814010;RELE TENSAO SUBTENSAO UNIP;UN;0.01;
815011;UNIDADE DE COMUNICAÇÃO ELO-525;UN;0.0;
816006;CABO ISOL COBRE OLEO 1X1000MM2;UN;530.0;
816007;CABO ISOL COBRE OLEO 1X2000MM2;UN;750.0;
816008;CABO ISOL ALUM OLEO 1X1600MM2;UN;460.0;
816009;CABO ISOL COBRE OLEO 1X250MM2;UN;320.0;
816010;CABO ISOL COBRE OLEO 1X400MM2;UN;360.0;
816011;CABO ISOL COBRE OLEO 1X300MM2;UN;345.0;
816015;"CABO ELÉT. POT. AT;138kV;1400mm²;Al;OF";UN;530.0;
816021;CABO ALUM NU CAA CLAA 4/0AWG;UN;2.7;
816023;TORRE AUTO SUPORTADA ACO CARB 74,20M;UN;172000.0;
816024;TORRE AUTO SUPORTADA ACO CARB 26,55M;UN;13800.0;
816025;TORRE AUTO SUPORTADA ACO CARB;UN;13800.0;
816026;CABO POTENCIA ISOL 138KV AL XLPE 630MM2;UN;736.0;
816029;SWITCH FIRMWARE 16 PORTAS FO/ETH ABB;UN;65000.0;
820000;TRANSFORMADOR CORREN ENROL 5/ 5A;UN;185.86;
820001;TRANSFORMADOR CORREN ENROL 10/ 5A;UN;185.86;
820002;TRANSFORMADOR CORREN ENROL 15/ 5A;UN;170.37;
820003;TRANSFORMADOR CORREN ENROL 20/ 5A;UN;170.37;
820004;TRANSFORMADOR CORREN ENROL 30/ 5A;UN;170.37;
820005;TRANSFORMADOR CORREN ENROL 50/ 5A;UN;170.37;
820006;TRANSFORMADOR CORREN ENROL 75/ 5A;UN;170.37;
820007;TRANSFORMADOR CORREN ENROL 150/ 5A;UN;170.37;
820008;TRANSFORMADOR CORREN 5X10-5A MED FATUR;UN;2000.0;
820009;"TC;25KV;10/20-5A;OLEO;MED. FATURAMENTO";UN;0.0;
820010;TRANSFORMADOR CORREN 20X40-5A MED FATUR;UN;2000.0;
820011;"TC;25KV;25/50-5A;OLEO;MED. FATURAMENTO";UN;0.0;
820012;"TC;25KV;50/100-5A;OLEO;MED. FATURAMENTO";UN;0.0;
820013;TRANSFORMADOR CORREN 75X150-5A MED FATUR;UN;2000.0;
820014;"TC;25KV;150/300-5A;OLEO;MED. FATURAMENTO";UN;0.0;
820015;"TC;25KV;100/200-5A;OLEO;MED. FATURAMENTO";UN;0.0;
820016;"TC;25KV;200/400-5A;OLEO;MED. FATURAMENTO";UN;0.0;
820017;"TC;25KV;300/600-5A;OLEO;MED. FATURAMENTO";UN;0.0;
820018;"TC;0,6KV;1000-5A;EPOXI;MED. FATURAMENTO";UN;33.11;
820019;"REGISTRADOR DIG.PROGRAM.;MED.FATUR;MT/AT";UN;0.0;
820020;"REGISTRADOR ELETRON.PROGRAM.;MED.FATUR";UN;0.0;
820021;"REGISTRADOR ELET.PROG.;SEM MEM.;MED.FAT.";UN;0.0;
820022;"TRANSFORMADOR POTENCIAL;25kV;200:1;FATUR";UN;0.0;
820023;"TRANSFORMADOR POTENCIAL;25kV;250:1;FATUR";UN;0.0;
820024;"TRANSFORMADOR CORRENTE;36,2KV;5/10-5A";UN;1969.92;
820025;"TPI;15KV;120/60:1;MED. FATURAMENTO";UN;0.01;
820026;"TC;145KV;800/1600-5A;MED.FATURAMENTO";UN;16800.0;
820029;"TPI;145KV;1200/700:1:1;MED.FATURAMENTO";UN;14495.0;
820036;TRANSFORMADOR CORREN ENROL 30/ 5A;UN;280.49;
820037;TRANSFORMADOR CORREN ENROL 5X10/ 5A;UN;262.66;
820038;TRANSFORMADOR POTEN 13800- 115V;UN;516.75;
820039;TRANSFORMADOR CORREN ENROL 200/ 5A;UN;288.05;
820040;TRANSFORMADOR CORREN ENROL 300/ 5A;UN;261.1;
820041;TRANSFORMADOR CORREN ENROL 600/ 5A;UN;261.1;
820042;TRANSFORMADOR CORREN ENROL 40/ 5A;UN;365.0;
820043;TRANSFORMADOR CORREN ENROL 60/ 5A;UN;387.0;
820044;TRANSFORMADOR CORREN ENROL 100/ 5A;UN;411.0;
820051;TRANSFORMADOR CORREN ENROL 50/ 5A;UN;31000.0;
820052;TRANSFORMADOR POTEN 25/34,5KV- 125/115V;UN;5400.0;
820053;TRANSFORMADOR CORREN PEDEST 100X200/ 5A;UN;2700.0;
820054;TRANSFORMADOR CORREN PEDEST 100/ 5A;UN;2700.0;
820055;TRANSFORMADOR CORREN ENROL 25X50/ 5A;UN;500.0;
820056;TRANSFORMADOR CORREN ENROL 600/ 5A;UN;500.0;
820057;TRANSFORMADOR CORREN ENROL 1600/ 5A;UN;500.0;
820058;TRANSFORMADOR CORREN ENROL 300/ 5A;UN;1000.0;
820059;TRANSFORMADOR CORREN PEDEST 150X300-5A;UN;2485.0;
820060;TRANSFORMADOR POTEN 13800/6900- 115V;UN;1034.0;
820061;"TC;25/34,5KV;20-5A;MED.FATUR.BLIND.";UN;1200.0;
820062;"TC;25/34,5KV;50-5A;MED.FATUR.BLIND.";UN;1200.0;
820063;"TC;145KV;25X50X75X150-5A;ÓLEO;MED. FATUR";UN;21191.0;
820064;"TPI;15KV;70:1/70:1;CLIENTE LIVRE;MD.FAT.";UN;1500.0;
820065;"TPI;25KV;175:1/125:1;MEDICAO FATURAMENTO";UN;6000.0;
820066;"TPI;15KV;70:1;EPOXI;MED. FATURAMENTO";UN;400.0;
820067;"TC;145KV;150X200X250-5A;OLEO;MED.FATURAM";UN;22000.0;
820068;TRANSFORMADOR POTENCIAL 15KV MED. FATURA;UN;4000.0;
820069;TRANSFORMADOR CORRENTE ENROL 400/ 5A;UN;1400.0;
820071;TRANSFORMADOR CORREN ENROL 50X100-5 A;UN;21000.0;
820073;"TRANSFORMADOR POTENCIAL 36,2 KV; 1000 VA";UN;6500.0;
820074;TRANSFORMADOR POTENCIAL 36,KV 1000VA INT;UN;2800.0;
820075;TRANSFORMADOR POTENCIAL 145KV MED. FATUR;UN;18000.0;
820076;TRANSFORMADOR CORREN EPOXI ENR 50X100-5A;UN;2800.0;
820077;TRANSFORMADOR CORREN EPOX ENR 200X400-5A;UN;2800.0;
820078;TRANSFORMADOR CORREN EPOXI ENR 60X120-5A;UN;2800.0;
820079;TRANSFORMADOR CORREN EPOXI ENR 25X50-5A;UN;3000.0;
820080;TRANSFORMADOR CORREN 50X100-5A 36,2KV;UN;3000.0;
820081;TRANSFORMADOR CORREN 75X150-5A 36,2KV;UN;3000.0;
820082;TRANSFORMADOR CORREN 100X200-5A 36,2KV;UN;3000.0;
820083;TRANSFORMADOR CORREN 150X300-5A 36,2KV;UN;3000.0;
820084;TRANSFORMADOR CORREN 300X600-5A 36,2KV;UN;3000.0;
820085;TRANSFORMADOR CORRENTE 5X10-5A 36,2KV;UN;3000.0;
820086;TRANSFORMADOR CORRENTE 15X30-5A 36,2KV;UN;3000.0;
820087;TRANSFORMADOR POTEN 25/34,5KV- 125/115V;UN;3000.0;
821001;"ARRUELA LISA 1/4"" (ATERRAME;VER 399086";UN;0.01;
821002;BARRAMENTO ANTI-FURTO 5X2POLOS - CPRede;UN;0.01;
821003;CABO ISOLADO COBRE 35mm(LIG.MED.)-CPRede;UN;0.01;
821004;ENTRADA DE LINHA BAIXO 2 POL  - CPRede;UN;0.01;
821006;"PARAFUSO CAB.BOL.5/32X5/8""C/;VER399084";UN;0.01;
821007;CABO ISOLADO COBRE 16mm    - CPRede;UN;0.01;
821008;"PRENSA-CABO 1""      - CPRede";UN;0.01;
821009;CABO ISOLADO COBRE 50mm- CPRede;UN;0.01;
821010;CABO ISOLADO COBRE 25mm- CPRede;UN;0.01;
821011;ETIQUETA BRANCA PIMACO p0947- CPRede;UN;0.01;
821012;"ETIQUETA AUTO-ADESIVA ;CPRede;VER 399068";UN;0.01;
821013;"ETIQUETA AUTO-ADESIVA BR;148x17mm-CPRede";UN;0.01;
821014;"ETIQUETA SINAL ""PERIGO;CPRede;VER 399071";UN;0.01;
821015;"PARAFUSO AUTO ATARRACH 4.8x16;VER 399085";UN;0.01;
821016;PARAFUSO AUTO ATARRACH 4.8x19VER 399087;UN;0.01;
821017;"CONECTOR PRESSÃO PARAF.FEND.;VER 399088";UN;0.01;
821020;"FIO ELÉT. NU;16MM2;Cu;MEIO DURO - CPRede";UN;0.01;
821021;"SUPORTE T;P/ADAP. MED. MONO ;VER 399083";UN;0.01;
821022;TRANSF CORRENTE PEDESTAL 5A - 145 kV;UN;22000.0;
821023;TRANSF CORRENTE PEDESTAL 5A -145kV 3X6:1;UN;22000.0;
888888;JUNK;UN;15.73;
900130;TIJOLO REFRATARIO P/FORNO;UN;32.88;
900131;TIJOLO REFRATARIO P/FORNO;UN;0.01;
900134;TIJOLO REFR 9X3X4,1/2POL;UN;18.0;
900304;CADINHO 40 FUNDICAO BRONZE-FE;UN;11.16;
900317;CADINHO FUNDICAO BRONZE N.100;UN;15.65;
900319;CADINHO GRAFITE, DES 46328/1.;UN;678.61;
900322;DRENO FORNO GALV G.E. 200 KW;UN;0.01;
900327;TAMPA FORNO OLEO MORGAN S-514;UN;0.01;
900328;TAMPA FORNO OLEO DES L-46328;UN;0.01;
900329;UNIDADE DE IMERSAO GE 2D112-GE;UN;0.01;
900369;BARRO REFRATARIO CATEGORIA SA1;UN;0.01;
900393;MUFLA FORNO TRAT TERM G-8156-M;UN;0.01;
900417;CAVALETE CADINHO DES 46328/4;UN;0.01;
900440;LUVA REFRATARIA P/FUNDICAO FE;UN;0.94;
900441;CALHA REFRATARIA P/FUNDICAO FE;UN;42.75;
900442;CANAL REFRATARIO P/FUNDICAO FE;UN;1.69;
901280;FRESA TOPO 1/4 DIA, ACO;UN;4.78;
901284;FRESA TOPO 1/2 DIA, DIREITA;UN;8.4;
901301;FRESA TOPO 5/8 POL DIA;UN;6.86;
901490;FRESA TOPO, 1.1/4 POL DIA;UN;70.7;
901506;SERRA FITA, 23BWG, 3/8 LARG;UN;2.07;
901507;SERRA FITA 0,025 X 3/16;UN;1.94;
901508;SERRA FITA, 22BWG, 1/4 LARG;UN;2.01;
901550;SERRA FITA 0,80MM X 3/4;UN;3.25;
901560;SERRA P/MADEI 0,9 X 25MM X 18M;UN;5.75;
